comment,score,en
ไม่อยากมาอีกนะแม่หายแล้ว แข็งแรงดี ไม่มีโลกอีกแล้ว,4,I don't want to come again. Mom is gone. Strong. No world anymore.
นัด 10:30 น. ได้ตรวจ 12:00 น. สั่งให้ไปเอ็กซเรย์ ตอนเที่ยง ลงไปถึง ห้องเอ็กซเรย์ปิดหมดแล้ว ให้มาใหม่พรุ่งนี้ เดินทางมาจากต่างจังหวัดเสียเวลา เสียค่าเดินทาง ไม่ได้อะไรเลย บริหารงานเป็นไหมอ่ะ หมอตรวจได้ชั่วโมงละกี่คนไม่รู้เหรอ รับนัดคนไข้ให้มันพอดีคนได้ไหม เผื่อเวลาให้คนไข้ไปเอ็กซเรย์ด้วยได้ไหม,1,Appointment 10:30 hrs. Have inspected 12:00 hrs. Order to go to the x-ray. At noon down to the x-ray room is closed. Keep coming again tomorrow Traveling from other provinces is a waste of time. Pay for travel Didn't get anything Can you manage it? How many doctors can be examined per hour? Don't you know? Can appoint an appointment to fit the person? Allow time for the patient to go to the x-ray as well.
เคยไปรักษาตัวทีานั่นเขสดูแลดีมากๆๆๆๆ,4,"Used to heal there, took very good care"
เป็นโรงพยาบาลที่แย่ที่สุดเท่าที่เคยเจอมาพยาบาลไม่ใส่ใจอะไรเรย,1,"The worst hospital I've ever met, nurses don't care"
คืนนี้ต้องเดินทางไปโรงพบาลจุฬาลงกรณ์ ครับ เบื่อก็ต้อง,1,Tonight I have to travel to Chulalongkorn Hospital. I'm bored.
มีบริการการแก้หมันมั้ยคะพอดีสนใจอ่ะค่ะ ค่าใช้จ่ายแพงมั้ยคะ,3,Is there a cure service for sterile? Right. Interested. Is the cost expensive?
ช้าหน่อยแต่ก็okค่ะ,5,It's slow but it's ok.
เวลาฉุกเฉินติดต่อที่เบอร์ข้างถุงยาไม่มีคน รับสาย กดอื่นๆอะไรก็แล้ว แก้ไขด่วนกรณีคนป่วนฉุกเฉินไปถึงโรงบาลควรมีหมอพร้อมไม่ใช่คนป่วยต้องรอหมอ (ลูกปวดท้องมากๆร้องไห้จนตัวง้อ พยาบาลบอกว่าหมอเด็กไม่รู้ไปไหน โทรตามแล้ว ไปตามแล้ว ให้รอก่อนคะ)การบริการดีพร้อม แต่ควรมีหมอพร้อมเช่นกัน,4,"In emergency times, contact the number on the side of the medicine bag. No one answers. Press anything else. Urgent solution in case of emergency people arriving to the hospital should have a doctor ready, not a patient, must wait for the doctor (Baby aching very much, crying until reconciling The nurse said that the child doctor doesn't know where to go. Call and follow then to wait.) The service is good. But should have a doctor ready as well"
ที่จอดรถแพงอะ...แร้วเก็บเพื่อ?????................,4,The parking is expensive ... and collected for ????? ................
ดีมากครับ,5,Very good
อยากถามว่าฝากท้องเสียค่าใช่จ่ายเท่ารัยคะ,5,Would like to ask if you have diarrhea
ปรับปรุงการเรียกคิวหน่อย,1,Improve the queue call
บางคลีนิคมีบ้างเจ้าหน้าที่อารมย์บ่จอยเข้าใจอะนะว่า คนไข้เยอะมากๆแต่เดียวนี้ขยายสถานที่.ภปร ให้มีร้านอาหารสะดวก,5,Some clinics have some. The staff often understand that A lot of patients but this place has expanded. To have a convenient restaurant
การมาหาหมอแต่ครั้ง ถึงจะมีบัตรนัดแล้วก็ต้องมายื่นบัตรแต่เช้าเพื่อที่จะได้รับการรักษาที่รวดเร็วแข่งกับเวลา,4,"Coming to the doctor every time Even if you have an appointment card, you have to submit the card early in order to receive quick treatment from time race."
คลอดน้องดูแลดีมาก,4,The birth of the younger is very good.
บริการดีคุณหมอเก่งแต่รอนานค่ะ,5,Good service. Doctor is good. But wait a long time.
ไปใช้บริการ รพ.ใหนก็ไม่ถูกใจเหมือน รพ.นี้เลย แต่คนเยอะมาก บางทีก็ลัดคิวกันเลยต้องหงุดหงิดเลยทีเดียว,5,"Going to the hospital service is not as comfortable as this hospital, but a lot of people sometimes have to queue up, so must be frustrated."
ขอบคุณค่ะ อยากรีวิวแบ่งปันประสบการณ์เผื่อว่าผู้บริหารโรงพยาบาลจุฬาจะได้ตรวจสอบการทำงานของเภสัชกร คลินิกพิเศษนอกเวลา วันเสาร์ช่วงครึ่งวันเช้า ก่อนเที่ยง ไม่ทราบว่าเป็นเพราะเหตุใด เชื่อไหมว่าเราต้องไปพบแพทย์ที่โรงพยาบาลจุฬา ทุกเดือนหละ1 ครั้ง เรานัดวันเสาร์เช้า เพราะหมอออกตรวจ 9.00-12.00 น. แต่ไม่ว่าเราจะได้พบหมอเร็วหรือช้าก้อตาม เราก้อกลับบ้านหลังสุดทุกครั้งเป็นเวลาปีเกือบสองปีมาแล้ว เป็นความรู้สึกแย่มากๆๆๆ เราไปพบหมอเร็วก้ออยากได้กลับเร็ว ซึ่งบางครั้งเภสัชกรทุกวันเสาร์ของทุกเดือนที่อยู่เวรมาใช้ให้เราไปเดินใบยาเองด้วย ให้เราขึ้นไปเอายาชั้น 11 เอง บางครั้งก้อบอกว่ายาเบิกไม่ได้ หมอเขียนใบสั่งยาไม่ถูกระเบียบกระทรวงสาธารณสุขให้เราเอาไปให้หมอเขียนใหม่ เคยมีครั้งหนึ่งที่เราสุดทนเพราะเภสัชกรที่ห้องยาชั้น 3 บอกว่าให้เราไปพบหมออีกคนแล้วให้หมอคนใหม่ที่เราไปหาสั่งยาให้เหมือนกับหมอประจำตัวเรา ตลกสิ้นดี แต่ตอนเกิดเรื่องขึ้นเราพูดไม่ออกเลย หมดคำพูดที่จะพูดเพราะไม่รู้ว่าใช้อะไรยังไงคิด งงมากเลยค่ะ แต่ที่ให้คะแนนถึง 3 ก้อเพราะว่าหมอที่รักษาอยู่ด้วยดูแลรักษาดีมากๆๆๆๆๆค่ะ,3,"Thank you. I'd like to review and share the experience, in case the Chula Hospital management will check the pharmacist's work. Part-time clinic Saturday, half day, morning before noon, why not why Do you believe that we have to go to see a doctor at Chula Hospital every month? We make an appointment on Saturday morning. Because the doctor checked 9.00-12.00 hrs but whether we can see the doctor sooner or later then We always go back to our last home for almost two years. Is a very bad feeling We went to see the doctor quickly and wanted to get back soon. Sometimes the pharmacist every Saturday of every month on duty, use us to walk the medicine by ourselves. Let us go up to get the medicine on the 11th floor by ourselves. Sometimes, it says that the medicine cannot be withdrawn. The doctor wrote the prescription incorrectly, the Ministry of Public Health asked us to write it again. There was a time when we were endured because the pharmacist at the 3rd floor medicine room told us to go to see another doctor and have the new doctor we ordered the same medicine as our doctor. Can't speak at all Out of words to say because I do not know what to use. I think it's very confusing. But the score is 3, because the doctors who are treated with it are very good."
ดิฉันชอบมากๆทุกๆด้านของการเอาใจใสทุกๆชนชั้นค่ะ.โรงพยาบาลนี้รักษาคนไข้เสมอภาคค่ะ,4,I like very much in all aspects of pampering in every class. This hospital treats patients equally.
ดีมาก,5,Very good
หมอดูเเลดีมาก เเต่ระบบห่วยเเตกอย่างเช่นวันนี้ระบบคอมล่มสิทธิไม่ขึ้นคนไข้ไม่ได้ยากลับบ้าน พนักงานชั้นล่างช่องประกันสังคมตึกภปร.ก็ชอบใส่อารมณ์ชักสีหน้า,2,"Good fortune-telling. But the system is bad, like today, the computer system is down, the rights are not up, the patient does not take medicine home The employees on the ground floor of the Social Security Building, Por Por Ror, also like to put a smile on the face."
หมอเก่ง......ค่ะ....คลินิคพิเศษ สะดวกดี ไม่แพงอย่างที่คิด.....เป็นค่าขยันของทุกคน และ สะดวกของผู้ใช้บริการ ที่ไม่ต้องการความแออัดในวันปกติ.....,3,"Doctor Keng ...... in .... Special clinic, convenient, not expensive as you think ..... is the diligence fee of everyone and the convenience of users. That does not want congestion on normal days ....."
บริการห่วยแตกมากและมากสุดๆ ให้ไปกดบัตรคิว นั่งรอเป็นชั่วโมงสุดท้ายบอกตรวจไม่ทัน #แย่,1,"The service is terrible and extremely extreme. Go to press the queue card Sitting and waiting for the last hour, not checking in time # Poor"
นานเกิ๊น,1,Very long
ฝากครรภ์ที่โรงพยาบาลนี้ทั้ง 2 ท้อง เจ้าหน้าที่ พยาบาล รวมถึงแพทย์เจ้าของไข้ ให้บริการและดูแลเป็นอย่างดีค่ะ,5,"Antenatal care at this hospital, both pregnant, nursing staff, including the doctor who has fever Serve and look after very well."
อยากทราบว่าจะทำการเลื่อนนัดต้องติดต่อที่ใหนค๊,4,"Would like to know where to postpone an appointment, where should I contact?"
ได้รับบริการที่ดีมาก คนไข้เยอะมาก แต่พยาบาลและเจ้าหน้าที่ขยันขันแข็งทุกคน เห็นแล้วเหนื่อยแทน ขอบคุณคุณหมอสุรินทร์ อัศววิฑูรทิพย์ ที่ให้การรักษามาตลอด เป็นความโชคดีของครอบครัวเราที่ได้รักษากับคุณหมอ กราบขอบพระคุณค่ะ,5,"Received very good service, a lot of patients, but every nurse and staff were diligent. Saw already tired instead Thank you Dr. Surin Asawawitoonthip That has always been treated It is the luck of our family to treat the doctor. Thank you."
โรงพยาบาลจุฬายังเปิดให้บริการหรือเปล่า โทร.ตั้งแต่เช้าไม่มีคนรับสายเลย,1,"Chula Hospital is still open for service or not. Call. From morning, no one answered."
ขอขอบพระคุณ คุณหมอโรคเลือด มากๆที่ให้ความกรุณา รักษาให้คำปรึกษากับครอบครัวเราเป็นอย่างดี บริการดีมากค่ะ ทั้งคำแนะนำ หรือเรื่องต่างๆๆรู้สึกดีค่ะ,3,"Thank you to the blood doctor. Very kindly Maintain good counseling with our family. Very good service, both suggestions or issues. Feel good."
คุณหมอและพยาบาลเก่งและใจดีมากค่ะ,4,The doctors and nurses are very good and kind.
ช้าหน่อยแต่ชัวร์!!! ขอเชิญมาใช้บริการเถอะครับ!,5,Slow but sure !!! Please come and use the service!
อยากให้พัฒนาระบบที่ซ้ำซ้อนในการยื่นบัตร โดนลดขั้นตอนการพบเจ้าหน้าที่ เช่น เมื่อแพทย์นัดพบเมื่อประชาชนยื่นสิทธิแล้วควรจะไปรอพบแพทย์ได้เลย ไม่จำเป็นต้องเข้าคิวรอบสองกับเจ้าหน้าที่แต่ละสิทธิอีกเพราะเจ้าหน้าที่ต้องทำงานหลายรอบใช้เจ้าหน้าที่โดยไม่มีความจำเป็น และประชาชนเข้าคิวหลายรอบ ขอบคุณที่ช่วยพัฒนาระบบ,4,"Would like to develop a duplicate system for submitting cards Being reduced to the process of meeting the authorities, for example, when a doctor makes an appointment when the citizens have submitted rights, they should go to see the doctor immediately There is no need to queue up for the second round with each staff rights again because the staff have to work many rounds to use the staff unnecessarily. And people queued many times Thank you for helping to improve the system."
บริการดี ทำดีมากๆ,5,"Good service, doing very well"
ถ้าอยากเข้ารับการรักษาโรคมะเร็งที่โรงพยาบาลจะต้องทำอย่างไรบ้างค่ะ สามารถย้ายสิทธิ์ในการรักษาได้ใหมค่ะอยู่ ตจว..ค่าใช้จ่ายในการรักษาเยอะมากฐานะยากจนค่ะแต่ต้องการรักษาพ่อตอนนี้พ่อเจ็บมากผ่าตัดไม่ได้เพราะมีโรคประจำตัวคือหอบค่ะ ใครมีข้อมูลช่วยแนะนำด้วยค่ะ..ขอบคุณค่ะ,3,"What should I do if I want to be treated for cancer at the hospital? Can move the rights to treatment again? The provincial governor .. The cost of treatment is a lot poor, but I want to treat my father. At this time my father is very hurt, unable to surgery because of having chronic illnesses which are suffocating. Anyone have information to help recommend .. Thank you."
พ่อว่าร.พนี้ดีมากที่จะดูแลลูกพ่อได้ลูกไม่ต้องกังวลเลยมีหมอขั้ยเทพทั้งนั้น,5,"Father said that this hospital is very good to take care of children. Father, don't worry. There are doctors of all gods."
..รักษาดีวจีสุภาพขอกราบเลย ไม่เอ่ยให้มากความดั่งน้ำไหล เจ้าหน้าที่พยาบาลทำงานไว คอยใส่ใจดูแลแม้ยากจน..,4,"..Well, polite, polite. I respectfully bow. Not to mention as much as running water Nursing staff working quickly Taking care of even the poor .."
อาจารย์หมอกำพล สุววรณพิมลกุลดูแลคนไข้ดีมากๆเลยออกเวรแล้วยังเป็นห่วงคนไข้,5,"Doctor Kampol Suwannaphon Phimonkul takes good care of the patient, so he is out of worries and still worried about the patient."
ช้าตามสไตล์ มาหาหมอหรือมาหาเต่า ใฟ้เดินไปเดินมาอยู่รพ.นั่งรอหมอกินข้าวเสร็จเพื่อมาบอกว่าทำนัด ทำงานภาษาอะไรวะ แม่ม,1,"Slowly according to style, come to the doctor or come to the turtle He walked to the hospital, waiting for the doctor to finish eating to say that the appointment What language do you work?"
ประสบการณ์ผ่าคลอดคุณหมอดูแลดีมากพยาบาลพูดจาดีทุกคนอารมณ์ดียิ้มแย้มตลอดค่ะ,5,"The experience of the cesarean doctor was very good. The nurse spoke very well, everyone was in a good mood, always smiling."
ขอบคุณแพทย์ทุกท่านโดยเฉพาะ น.พ.จิรันดร์ อภินันทน์ แผนกศัลยกรรมกระดูกและข้อ ที่เอาใจใส่คนไข้ *นางเกษราภรณ์ เกียรติพานิขกิจ* เป็นอย่างดีเสมือนญาติทั้งที่ไม่เคยรู้กันกันมาก่อน ขอบคุณและขอชมเชยครับ,5,"Thank you to all doctors, especially Dr. Jiran Aphinan, orthopedic department. That cares for patients * Mrs. Kesaraporn Kiat Phanitkij * is very good, as though he had never known each other before. Thanks and compliments"
ก็ดีนะรักษาธัยรอยด์ที่นี่มานาน เจอคนดีก็ดีเจอคนไม่ดีก็ไม่ดี เคยเจอไม่ดีมาเหมือนกันแผนกการเงินตึก ภปร. ชั้น 3 ปิดกระจกใส่ แต่อย่าไปใส่ใจเลยค่ะเสียสุขภาพจิต,3,"It's good to treat thyroid here for a long time. Meeting good people is not good meeting bad people is not good Never met, too. Finance Department, Phor Por Ror Building, 3rd floor. Put the glass on, but don't pay attention. Lose mental health."
คุณหมอเก่ง  ระบบการจัดการดี  เดินทางสะดวก อุปกรณ์การแพทย์เยี่ยม,5,"Doctor Keng, good management system, convenient transportation, great medical equipment"
บริการดีมากเลยค่ะ,5,The service is very good.
เคยเข้าไปใช้บริการแล้ว4ครั้งพาลูกชายไป...การบริการคนเยอะขนาดนี้เราพอใจค่ะถึงไม่ดีทั้งหมดแต่ก็นับว่าดีมากกว่าไม่ดี..ที่ไม่ดีคือเราวัดที่ใจเราคนเดียว..ให้สี่ดาวครึ่งค่ะอีกครึ่งเอาไว้พัฒนาให้ดีดีขึ้นค่ะ,4,"Have used to go to service 4 times, take my son to ... service, this many people, we are satisfied, not all is good, but it is considered more good than bad..what is not good, we measure only our heart .. Four and a half stars. The other half is for improvement."
อะไรก็ช้าไปหมด ผู้ป่วยบางคนรอตั้งแต่10โมง 6โมงเย็นยังไม่ได้ตรวจ แถมบางคนมาแล้วก็ไม่ได้ตรวจ แย่จริง,1,"Anything is too slow. Some patients wait from 10 o'clock. 6 PM hasn't yet checked. In addition, some people did not check. Really bad."
รักษาดีมากๆแต่คิวยาวมากแถมถ้าคนแก่ไปคนเดียวลำบากตายไปเลย(โดนกับตัวเอง),2,"The treatment is very good, but the queue is very long. In addition, if the old people go alone, it is difficult to die (hit with myself)."
ลูกเกิดอุบัติเหตุที่กรมพละ แต่ก็ได้การรักษาเป็นอย่างดี ใช้บัตรทองในการรักษาครับ ขอขอบคุณหมอ พยาบาล และเจ้าหน้าที่ทุกคนครับ ณ.ห้องฉุกเฉินครับ,5,"The child had an accident at the Physical Education Department. But has received good treatment Use the gold card for treatment. Thank you to all doctors, nurses and staff. At the emergency room"
ถูกส่งตัวมาจาก รพ.อื่น มีใบส่งตัวเรียบร้อย .. แต่ จนป่านนี้ 2 เดือนแล้ว ยังไม่ได้รับการรักษาต่อเนื่องจาก รพ.นี้เลย ทั้งๆ ที่เรื่องทุกอย่างเสร็จเรียบร้อย เหลือแค่รอวันนัดผ่าตัด จนกระทั่งวันนี้ ก้อ ยังไม่ได้รับการผ่าตัดแต่อย่างใด .. เลวร้ายมาก ถ้าไม่คิดจะรักษาก้อส่งตัวกลับ รพ.เดิม เถอะหรือไม่ก้อทำเรื่องส่งต่อไปรพ.อื่น อย่ามาทรมานกันแบบนี้เลย,1,"Was sent from another hospital, had a delivery certificate .. but until now, 2 months have not received further treatment from this hospital despite all the issues have been completed Just waiting for the day for the surgery. Until today, no surgery has been received .. Very bad. If not considering treatment, send back to the original hospital or not, then refer to another hospital. Don't torture like this at all."
ไม่เข่าใจระบบการจัดการของโรงพยาบาลเลยค่ะ. ใช้บัตรผู้ป่วยบัตรทองเพื่อพาคุณยายมาหาหมอเป็นประจำบางครั้งเมื่อเช็คสิทธิ์ก็ขึ้นพบแพทย์ได้เลย แต่บางครั้งต้องรอบัตรคืวเรียกที่ชั้นหนึ่งก่อน คิวยาวแล้วจะทันหมอนัดอย่างไร ระบบไม้สัมพันธ์กันเลยค่ะ,5,"Not knee-deep in the hospital management system at all. Use a patient card, a gold card to bring Grandma to the doctor regularly. Sometimes, when checking the privileges, can see a doctor right away. But sometimes have to wait for the calling card on the first floor How long will the doctor meet in the appointment? The wood system is related."
การบริการห้องการเงินชั้น 9 แผนกจักษุหน้าบูดมาก ห้วนมาก คือไร? ทำงานแบบนี้ต้องอดทนสิยิ้มไม่เปนกันหรอเหนแล้วป่วยหนักเข้าไปอีก,2,"Financial Room Service, 9th Floor, Very Sassy Ophthalmology This kind of work has to be patient. Smiling is not the same? Hmmm and being seriously ill again."
สุดยอดของการบริการดีที่สุดค่ะ,5,The best of service.
บริการเอาใจใส่ผู้ป่วยดีครับเป็นระเบียบและสะอาด,4,"The service is attentive, patient, and tidy and clean."
ให้การต้อนรับอย่างดี บริการรวดเร็ว คัดแยกผู้ป่วยได้เหมาะสมตรงตามโรคที่ทำการรักษา พยาบาลหรือบุคลากรให้การแนะนำที่ดี,5,Give a good welcome Fast service Sort patients appropriately according to the disease being treated. Nurses or personnel give good recommendations.
คนไข้เยอะมาก แต่โรงพยาบาลก็บริหารคิวได้ดี แต่มีบางแผนกที่ล่าช้า เพราะจัดคิวตกหล่น,3,A lot of patients but the hospital manages the queue well. But there are some departments that are delayed Because the queue dropped
มาโรงบาลคนเยอะมาก,5,"Come to the hospital, a lot of people"
"หมอดีมีฝีมือ,ที่จอดรถน้อยเกินไป,ระบบการประชาสัมพันธ์ยังไม่ดีเหมือนมั่วกันไปหมดคนไข้ที่ไม่เคยมาจะงงมาก",3,"The doctors are skilled, the car parking is not too good, the public relations system is not as good as it is. All the patients who have never been very confused."
คุณหมอ พยาบาล บริการดีตลอด แต่ครั้งนี้แย่สุดๆ เพราะต้องรอห้องสอนแสดง ซึ่งติดพักเที่ยง พยาบาลบอกให้นั่งรอ ตั้งแต่เที่ยงกว่า โดยไม่บอกว่าพยาบาลห้องนี้มาตอนบ่ายครึ่ง แถมพยาบาลมาก็เลท มาถึงถามว่าใครมาก่อน แล้วก็ไม่สนใจคำตอบ ไม่เรียงตามคิวจริง คนมาทีหลังได้เข้าไว ควรมีระยยการจัดการที่ดีกว่านี้นะคะ เวลาของคนอื่นมีค่า ไม่ใช่ต้องมารอโดยไม่รู้จุดหมายแบบนี่ มันเสียเวลา เสียอารมณ์ เสียความรู้สึก,2,"The doctor and nurses were always in good service, but this time it was the worst. Because he had to wait for the show room Which had a lunch break The nurse told me to sit and wait. Since noon Without saying that the nurse in this room came at half past afternoon Also nurse in Arrive, ask who comes first And ignore the answer Not sorted by actual queue People later came in quickly. Should have a better management than this. Other people's time is precious. You don't have to wait without knowing your destination. This is a waste of time, bad moods, bad feelings."
เป็นโรงพยาบาลที่คนเยอะมาก ต้องรอคิวนานเเต่ยังโชคดีที่มีพยาบาลเเละหมอใจดีน่ารัก เจ้าหน้าที่เเม้คนเยอะก็ยังพยายามจัดคิวชี้เเจงรายละเอียดดีมากค่ะ,5,"Is a hospital with a lot of people Have to wait a long time, but luckily there are nurses and doctors, kind and cute A lot of staff even try to arrange the queue to point out the details very well."
บริการดีมาก พูดจาดี มารยาทก็ดี,5,"Very good service, good speech, good manners"
"24/05/58 ไปหาหมอเพราะไม่สบาย และได้ขอใบรับรองแพทย์ พยาลที่ห้องตรวจ 9 เขาก็ถามว่าต้องการแบบไหน ก็ตอบไปว่าเอาไปให้ที่ทำงานเพราะหยุดงาน นางเขียนผิดเองบ่นพึมพำว่า เสียเวลาจริงๆ ถามแล้วถามอีกก็ยังบอกผิด ก็เลยถามนางกลับว่าบ่นอะไร เสียเวลาใช่ไหม นางก็อึ้งนิดนึงเพราะไม่คิดว่าจะสวนนาง นางก็พูดกลบเกลื่อนไปว่ากลัวเราเสียเวลารอ แย่มาก ๆ นางชื่อ ""สดร รร"" (ชื่อย่อนะ!) ไม่คิดว่าจะได้รับการบริการแบบนี้ #เสียความรู้สึก",1,"24/05/58 Go to the doctor because of illness. And requesting a medical certificate Bullying at the examination room 9, he asks what kind he wants Answered that he gave it to the workplace because he stopped working She wrote her own mistake, murmuring that Really wasting time If you ask again, you're still wrong. So I asked her what she was complaining about Waste of time, right? She was a bit stunned because she didn't think it would be her garden. She also said that she was afraid that we wasted too much time to wait. Her name is ""Sarar"" (short name!). I don't think this service will be received. #Breaking feeling"
รอหมอนานนิดนึง,3,Wait for the doctor for a little longer.
รอนานมากใช้ไม่ได้เลย รอตวร10.21โมง เช้าตวร17.11 โคดนาน จนหายปวด,1,"Waiting for a long time does not work at all. Rotterdam 10.21 o'clock in the morning, 17.11 coding so long that healed pain"
ดีค่ะคุณหมอเก่งโรงพยาบาลสอาดสะดวกและให้บริการดีค่ะ,5,"Good. Doctor Keng, Arad Hospital is convenient and offers good service."
บริการทุกระดับประทับใจครับ,5,Impressive service at all levels
แพทย์และพยาบาลมีความรู้ความเชี่ยวชาญในการรักษาและการดูแล ให้คำปรึกษาและตอบข้อสงสัยในเรื่องโรคได้อย่างละเอียดและสุภาพ รวมถึงโรงพยาบาลเป็นโรงเรียนแพทย์ จึงมีเครื่องมือครบ ทำให้ผู้ป่วยเกิดความมั่นใจ แม้ว่าจะต้องรอคิวตรวจนานมาก แต่ก็มั่นใจในคุณภาพ ค่ะ,4,Doctors and nurses have knowledge and expertise in treatment and care. Giving advice and answering questions about disease thoroughly and politely Including the hospital as a medical school Therefore have all the tools Giving the patients confidence Although having to wait for a very long queue for examination But is confident in the quality
เจ้าหน้าที่ให้คำแนะนำ อำนวยความสะดวกมากตั้งแต่หาทางไปห้องฉุกเฉิน ห้องการเงิน เบิกอุปกรณ์ ตลอดจนหาทางเดินไปหอผู้ป่วย มีรปภ.คอยให้คำแนะนำในการใช้บริการลิฟท์ที่จะขึ้นหอผู้ป่วย..พยาบาลน่ารักบริการเป็นกันเองด้วยความเต็มใจ ห้องน้าและสถานที่สะอาดมากค่ะ,5,"Advice staff Very convenient, from finding a way to the emergency room, financial room, picking up equipment, as well as finding a path to the ward. There is a security guard waiting to advise the use of the lift service to go to the ward .. Cute nurses, friendly service with a willingness The bathroom and the place are very clean."
คุณหมอ ดูแล คนไข้ ด้วยความเอาใจใส่ มีข้อสงสัยอะไรถามหมอได้ทุกเรื่องหมอตอบและแนะนำให้เป็นอย่างดี,5,"The doctor takes care of the patient with care. There are any questions, can ask the doctor about everything, the doctor answered and recommended as well."
ตอนนี้รักษามะเร็งกับไทรอยด์อยู่ค่ะ รพ.จุฬาบริการดี มึเครื่องแพทย์ทันสมัยและมีหมอเฉพาะทางมากๆๆพอกับปริมาณผู้ป่วยที่เพิ่มจำนวนมากขึ้นทุกวัน เจ้าหน้าที่ทุกท่านที่เราไปรับบริการมาก็ดี รู้สึกประทับใจกับบริการทั้งสถานที่และบุคลากร,5,"I'm currently treating cancer and thyroid. Chula Hospital, good service There are modern doctors and specialized doctors, as well as the number of patients increasing every day. All the staff that we go to receive the services are good. Impressed with the service, location and personnel."
ไปใช้บริการนอกเวลา[ห้องฉุกเฉิน]รวมๆโอเคค่ะ แต่ต้องรอนานหน่อย เนื่องจากเป็นโรงพยาบาลรัฐบาล คนใช้บริการเยอะ รอตรวจนอกเวลา2ชั่วโมงเต็มๆ หมอตรวจอายุกรรมมีแค่คนเดียว บางช่วงมีเคสด่วนที่ห้องฉุกเฉิน หมอต้องไปคอนเซ้าท์ที่ห้องฉุกเฉินค่อยมาตรวจนอกเวลาต่อ,3,"Go to use part-time services [emergency room]. Overall, okay. But have to wait a little longer Since it is a government hospital Many people use the service Wait for the full 2 hours of inspection. The doctor has only one karma. Some parts have express cases in the emergency room. The doctor had to go to the consultation room in the emergency room before coming to check part time later."
พยาบาลบริการดีค่ะ,4,Good service nurse
ไปรักษาที่รพ.จุฬาลงกรณ์มากี่ครั้งรู้สึกว่าประทับใจในการบริการทั้งเจ้าหน้า พยาบาล และแพทย์ ถึงคนป่วยจะเยอะแค่ไหนในแต่ละวัน แต่การบริการดีรวดเร็วเหมาะสม มีร้านอาหารรองรับในแต่ละตึก เกือบทุกชั้น แอร์ด็เย็นฉ่ำ ถึงรอคิวนานแค่ไหนก็จะไม่มีอารมณ์ที่หงุดหงิด การรักษาไม่ต้องพูดถึงให้คะแนนจากก10 ให้เต็มเลยค่ะ,5,"How many times have you been treated at Chulalongkorn Hospital? I feel impressed with the service, both the nurse and the doctor. But the service is good, fast, reasonable There are restaurants in each building, almost every floor. The air cooler is cool. No matter how long you wait in the queue, you will not feel irritated. Treatment, not to mention the rating from A10 To be full"
เจ้าหน้าที่พยาบาลเป็นผู้ซักประวัติก่อนเข้าพบแพทย์ แต่ไม่ยอมดูรายละเอียดในประวัติจากโรงพยาบาลอื่นที่ทำเรื่องส่งตัวมาให้ทำให้ล่าช้าและเสียเวลาอธิบายเกี่ยวกับสิ่งที่พยาบาลจะส่งตรวจ/ฉีดวัคซีนซ้ำในสิ่งที่เคยตรวจมาแล้ว ในขณะที่พบแพทย์เป็นเพียงการคอนซัลท์เท่านั้น แต่พยาบาลเป็นคนสั่งว่าต้องทำอะไรบ้าง,3,"Nursing personnel are responsible for conducting a history check before visiting a doctor. But refusing to see details in the history from other hospitals that made referrals, causing delays and wasting time explaining what nurses will repeatedly send / re-vaccinate for things that have already been examined While seeing a doctor is just a consultant only But the nurse ordered what to do"
ดูแลดีเอาใจใส่เยี่ยม,5,Great care and attention
คุณแม่พึ่งจะคลอดมาเมื่อวันที่2ธ.คที่ผ่านมาหมอและพยาบาบให้การบริการเป็นเลิศตอนที่แม่เข้าห้องคลอดหมอและทีมงานคอยแนะนำอยู่ตลอดในการคลอดแม่ใช้เวลาในการเบ่งคลอดแระมาณชั่วโมงครึ่งจนแม่ไม่ไหวหมอและทีมคอยเอาใจใส่ถามอยู่เป็นระยะจนแม่อาดารไม่ค่อยดีทางทีมแพทย์จึงโทรมาหาสามีที่บ้านว่าคุณแม่ไม่สามารถคลอดเองได้จึงแจ้งมาให้ทราบและสอบถามต่อเลยว่าจะให้แม่ทำหมันเลยไหม..ตัวแม่เองเลยมีความรู้สึกว่าทาง ร.พ ให้ความใส่ใจและดูแลอย่างดีตั้งแต่ฝากจนถึงคลอดรู้สึกประทับใจมากๆกับสิ่งที่ได้รับจาก ร.พ จุฬา ค่ะ,5,The mum just gave birth on Dec 2nd. The doctor and nurse gave excellent service when the mother entered the delivery room. The doctor and staff were always on hand to give birth. The mother took time to blossom. The woman and the nurse were there for a half an hour until the mother could not handle. The doctor and the team kept looking after for some time until the mother was ill. The medical team called the husband at home that the mother was not able to give birth and therefore informed And asked if he would Do not know her sterilization.. A mother myself have felt the way. The attentive and well cared for since birth until I was very impressed with what has been from. The university here.
ไปหาเกี่ยวกับระบบทางเดินหายใจมาคะ มีการจัดคิวเป็นระบบดีคะ รอไม่นานมาก8.00-11.30 สำหรับการมารักษาที่โรงพยาบาลรัฐบาลคะ,4,Went to find out about the respiratory system There is a systematic queue. Don't wait very long 8.00-11.30 For medical treatment at the government hospital
