comment,score,en
เกิดอะไรขึ้น กับ กลิ่นเหมือนท่อน้ำ ของแผนกทางเดินอาหารค่ะนี่ คลุ้งจนต้อง ดมยาดมเลย. กรุณาปรับปรุงน่ะค่ะ. คิดว่าเป็น ตึกร้อยปี ของรพ. รัฐ ซะอีกค่ะ.,4,What happened to the smell like water pipes Of the digestive department. This is so smoke that I have to inhale the inhaler. Please improve. Think of it as the Centennial Building of the State Hospital again.
บริการดีมาก สะดวก สะอาด บุคลากรณ์ ยิ้มแย้ม อัธยาศัยดี,5,"Very good service, convenient, clean, personnel are friendly and hospitable."
"รพ.นี้ทำให้รู้ว่าการทำจมูก ราคาแพงไม่ได้สวยกว่าที่อื่น ตอนปรึกษาพูดโน่นนี่นั่นดีมากพอทำออกมา บอกเลยค่ตห่วยแตก ทำมา7 เดือน 30,900 บาท ตอนนี้แทบมองไม่ออกว่าทำหรือเปล่า ห่วยแตก เป็นคนเนื้อจมูกน้อย นะแต่ พื้นฐานพอมีอยู่บ้าง แต่ที่เลือกทำเพราะอยากได้มีกว่านี้ แต่นี่เหมือนไม่ได้เสริม 30,900 อยู่ตรงไหนคะ",1,"This hospital makes you know that nose surgery Expensive, not more beautiful than anywhere else When discussing it over there, that's good enough to come out. I can tell you that it has been done for 7 months. 30,900 baht. Now I can hardly see whether it is done or not. But I chose to do it because I wanted to have more than this. But this seems like not adding 30,900 where?"
ทั่วไปก็โอเคร คือสะดวกสบายแน่นอน สมราคาแค่ถ้ากระเป๋าไม่หนักก็ต้องคิดให้ดีก่อน ไม่ชอบตรงที่เป็นพาณิชย์มากไปแม้แต่หมอเองก็พยายามขายสินค้าแพคเกจของโรงพยาบาล,4,"General is ok Definitely convenient Worth the price, just if the bag is not heavy, then have to think carefully. I don't like the fact that it's too commercial. Even the doctors try to sell hospital package products."
ไปตึกหัวใจพบ อ.สุดารัตน์ เป็นกันเองดูมีความรู้ความสามารถสูงโชคดีของคนไข้และโรงพยาบาล,4,"Going to the heart building, found Sudarat friendly, friendly, knowledgeable, highly talented, the patients and the hospital."
ถ้าคนมีเงินมันก็ดีแต่คนไม่มี เงินมันก็ไม่ดูแล,1,"If people have money, it is good but people do not. It doesn't care for money."
บริการไม่สม ค่าไช้จ่าย,1,The service is not free.
เจ้าหน้าที่ผู้ชายที่ยกตัวผู้ป่วยขึ้นเตียง ที่แผนก ฉายรังสีที่ตึก วัฒโนฯ มีน้อยมาก ต้องรอนาน15-20นาที บางครั้งญาติคนไข้ ต้องช่วยยกกันเองกะพยาบาลที่วอร์ด (คนไข้ขา2ข้างวีค)แล้วเมื่อฉายเสร็จจะกลับญาติคนไข้ก็ต้องเข็ญกลับเองรอเจ้าหน้าที่ นานมากอ่ะค่ะ,3,"There are very few male staff members who raise patients in beds at the Radiation Department at the Wattana Building. They have to wait 15-20 minutes. Sometimes patients relatives Had to help each other raise himself and his nurses at the ward (Patients on 2 legs MMA) and when the screening is finished, will return relatives. Patients have to head back and wait for the staff for a long time."
สุดยอดกับการ^บริการลูกค้า^ทุกๆท่านครับ!!!,5,The best ^ ^ customer service ^ everyone !!!
ชอบมาตรวจสุขภาพประจำปีที่นี่ เพราะดีกว่าร.พ.อื่นๆ สะดวกรวดเร็วครบวงจร มาช่วงเดือนธันวาคมมีโปรโมชั่นดีๆลดราคา50% เลยมาตรวจ4ปีนี้ค่ะ...,4,"Like to come to check the annual health here Because it's better than other hospitals Convenient, fast, complete Come during the month of December, there is a great promotion, 50% discount. Come check this 4 years ..."
คุณหมอที่รักษาเก่งมาก ใส่ใจคนไข้แต่การจัดการค่อนข้างล่าช้า ห้องพักค่อนข้างเก่า ฝ้าเพดานในห้องน้ำเป็นเชื้อราเยอะมาก ของใช้ในห้องดี อาหารอร่อย,3,"The doctor who is treated very well. Paying attention to the patient but management is delayed. The room is quite old. The ceiling in the bathroom is a lot of mold. Good stuff in the room, delicious food"
โดยปกติที่บ้าน แทบทั้งตระกลูเข้ารับการรักษาที่ รพ.กรุงเทพ โดยตลอด ไม่ว่าจะป่วยด้วยเรื่องอะไรทำฟัน คลอดลูก แต่เมื่อวันก่อนพาพ่อสามีไปแอดมิดทาง รพ. เรียกเก็บเงินมัดจำ20000 บ้าไปแล้วหมดกันความประทับใจที่รักษา กันมากว่า30 ปี ตั้งแต่รุ่นคุณยายสมัยมีแค่ตึกเดียว จบกันภายในวันเดียว ถ้าไม่ติดคุณหมอย้าย รพ. แล้วรอบหน้า ไม่ขอเจอกันอีก เสียความรู้สึกมากกกกก การที่เราก้าวเข้ามาใน รพ.คุณเราก็ต้องมั่นใจแล้วว่าเรามีปัญญาจ่ายผู้บริหารทบทวนใหม่นะคะ,5,"Usually at home Almost all the patients have always been admitted to Bangkok Hospital, regardless of what illness, dental work, childbirth, but the other day the father and husband went to the hospital. The hospital collected a deposit of 20000. It's all crazy. The impression that has been maintained for more than 30 years since the old grandmother has only one building. Finish within one day If not next to the doctor, move the hospital and around the next time, do not ask to meet again Feel very bad That we step into We also have to ensure that we have the intelligence to pay the management to review again."
ที่นี่โอเคครับ...ยอมรับ,5,Ok here ... Accept
การรอคอยที่จะรักษาคนไข้เป็นการรอคอยที่นานมาก รอแบบไม่มีจุดหมาย คืออาการแต่ละคนที่ไปเค้าก็หนักถึงได้ไปแต่ก็รอพอกับรพ.รัฐทั่วไป ไม่มีความเป็นมืออาชีพเหมือนชื่อเสียงที่ได้รับ,3,"Waiting to treat patients is a very long wait. Wait without point The symptoms that each person who went to him is heavy to go, but wait enough with the general hospital. No professionalism like the reputation earned"
บริการดี รวดเร็ว สะดวก,5,"Good service, fast, convenient"
แพงเกินคุณหมอ,3,"Too expensive, doctor"
เป็นไข้ขึ้นสูงถึง 40 จ่ายยาพารามาให้อย่างเดียว จ่ายไปเกือบพัน ถ้ารู้ว่าจะให้แค่ยาพารามากิน ซื้อกันกินเองก็ได้นะ ร้านขายยาข้างนอกไม่ถึงร้อยเลย รักษาจะเอาแต่เงินจากคนไข้อย่างเดียวเลย,1,"With a fever of up to 40, given Parama only Paid nearly a thousand If knowing that to give just a medicine to eat You can buy it yourself. Less than a hundred pharmacies outside He'll only take money from the patient."
"1. ประทับใจพนักงานที่ข้างหน้า มีการเอาใจใส่ผู้ป่วย(ผู้สูงอายุ)ที่มารพ. หารถมาให้นั่ง บริการเข็นไปส่งถึงแผนก 2. พยาบาลและคุณหมอ ดูแลคนไข้ดีค่ะ 3. การพูดจา ยิ้มแย้ม แจ่มใส น่ารักทุกคนค่ะ (อันนี้ชมเคส วันที่พาคุณป้าพิศ(อายุ 78)ไปนอนให้น้ำเกลือที่ รพ.พักอยู่ชั้น 8 ห้อง 802 เมื่อวันที่ 6/10/59 ทั้งพยาบาล, คุณหมอ(โภชนาการ)น่ารัก(เภสัช)พูดจาดี สุภาพ ฝากขอบคุณทุกท่านด้วยค่ะ",5,"1. Impress the staff in front With attention to patients (the elderly) who come to the hospital Find a car to sit Wheelchair delivery service to department 2. Nurses and doctors Take good care of patients. 3. Speaking, smiling, cheerful, cute everyone. (This is the case, see the day that took Pa Pait (age 78) Go to bed, give salt water at Hospital, located on the 8th floor of Room 802 on 6/10/2016. Nurses, doctors (nutritionists) are lovely (pharmacists), speak politely. Thank you all too."
โรงพยาบาลใหญ่โต อะไรอยู่ตรงไหนบ้างหาไม่เจอ เจ้าหน้าที่ก็แค่บอกทาง ให้ไปเดินหาเอาเอง ที่อื่นๆเจ้าหน้าที่เค้าพาไปเลยค่ะ,3,"Big hospital What? Where? Can not find. The staff just gave directions. To go and find it for yourself Other places, the staff will take it straight away."
มีรถตู้ฟรีบริการ ร้านอาหารเยอะและกว้าง คนไม่เยอะมาก นั่งคุยงานสบาย แถมมีบริการขับรถไปลานจอดรถให้ และขับมาจากลานจอดรถ ยิ่งกว่าโรงแรมหลายๆที่,5,"There is a free van service. There are a lot of restaurants and not many people, sitting and chatting comfortably. Plus there is a drive to the parking lot And drove from the parking lot More than many hotels"
หมอรักษาไทรอยด์ผิดพลาดและไม่หาย ย้ายโรงพยาบาลแล้วค่ะ,1,The doctor treated thyroid errors and did not disappear. The hospital has been moved.
คุณหมอใส่ใจในการรักษา ให้คำแนะนำดีมาก,5,The doctor cares about the treatment. Giving very good advice
เพิ่งไปคลอดลูกคนที่3ที่รพ.กรุงเทพเมื่อวันที่17ธค.59ที่ผ่านมาค่ะ ทั้ง3ท้องก้อฝากและคลอดที่นี่ทุกครั้ง และจะมีความรู้สึกไม่ค่อยประทับใจกับแผนกเนอสเซอรี่ของที่นี่ทุกครั้ง มากี่ทีก้อยังเหมือนเดิม นางพยาบาลพูดจาสุภาพ ชอบพูดว่ามีอะไรเรียกได้นะคะ แต่เอาความเป็นจริงเวลาจะเรียกใช้อะไรขึ้นมาจริงๆ ค่อนข้างยากและบางครั้งมีชักสีหน้า ชอบเอาน้องที่เพิ่งคลอดมาทิ้งให้เลี้ยงเองในห้องพักฟื้นเลย โดยทั่วไปเด็กเพิ่งคลอดต้องมาดูดกระตุ้นที่เต้าแม่ทุก2-3ชม. แต่นี่พยายามที่จะมาบ่อยเกิ้น แล้วก้อพยายามบอกคนไข้ว่าให้น้องอยู่ด้วยเลยมั้ยคะ เหมือนเค้าพยายามที่จะเลี่ยงดูแลเด็กเองตลอด ต้องเข้าใจว่าคนผ่าตัดคลอดลูก ร่างกายบอบช้ำสุดๆ บางครั้งใจอยากจะเลี้ยงเองแต่ร่างกายก้อปฏิเสธ นางพยาบาลพูดจาดีสอบถามได้นะคะ แต่พอถามจริง เหมือนไม่อยากจะตอบ หรือตอบไปที อย่างจะปรึกษาเรื่องนมแม่ จะประสบความล้มเหลวมากที่รพ.นี้ ต่างจากรพ.BNH ที่จะเน้นนมแม่ได้ดีกว่ามาก แต่ข้อดีที่เลือกคลอดที่รพ.นี้คือคุณหมอสูติ ชื่อนพ.เทวินทร์ โกสิยตระกูล เป็นอาจารย์แพทย์ที่ดีมากๆ ท่านอายุมากแล้วน่าจะ70กว่าแล้วแต่ยังแข็งแรง และทำให้คนไข้อย่างเรามั่นใจในศักยภาพของท่านว่าสามารถดูแลเราได้อย่างดีเยี่ยมและปลอดภัย ทีมแพทย์ในห้องผ่าตัด ทั้ง3ครั้ง ก็ประทับใจทุกครั้งค่ะ ดูแล พูดคุย ขณะทำการผ่าตัด ช่วยเหลือทุกอย่างเท่าที่จะทำได้ รวมทั้งให้กำลังใจทุกขณะที่คนไข้ต้องการหรือประหม่า หรือร่างกายไม่ไหวต่อการตอบสนองของการผ่าตัด เช่นยาชา มีผลต่อร่างกายทำให้รู้สึกแย่มาก กระอักกระอ่วน แต่ทีมแพทย์ก้อช่วยให้มันผ่านพ้นไปอย่างดีเยี่ยม อันนี้ประทับใจจริงๆ กี่ครั้งก้อไม่เคยกลัวผ่าคลอดลูกเลย คะแนนเลยออกมาแบบเฉลี่ยคือ3 ให้แผนกเนอสเซอรี่แค่2 แต่แผนกสูตินารีเวชห้องผ่าตัดเต็ม5เลยค่ะ,3,"Just gave birth to the 3rd child at the Bangkok Hospital on 17 Dec 16 at last All 3 stomachs are deposited and delivered here every time. And will not feel very impressed with the nursery department of this place every time How many times? Still the same. The nurse spoke politely. Like to say that there is something that can be called But to be honest, when will it really be called? Quite difficult and sometimes with facial expressions Like to take the younger one who just gave birth to leave to raise by oneself in the recovery room In general, a newborn baby must stimulate the breast to stimulate mother every 2-3 hours. But this tries to come often And then tried to tell the patient that he would be with him right away? Like he always tries to avoid looking after children Must understand that people undergoing cesarean delivery The body is extremely traumatized. Sometimes the heart wants to feed himself but the body refuses. The nurse spoke well and asked questions, but when asked seriously, as if she didn't want to answer or respond, like to consult about breast milk Will experience great failure at this hospital Different from BNH Hospital That will focus on breast milk much better But the good thing about choosing to give birth at this hospital is the obstetrician The name Dr. Tevin Kositrakun is a very good medical teacher. He is already 70 years old but still strong. And make patients like us confident in your potential that they can take good care of us and be safe The team of doctors in the operation room on all 3 occasions were impressed every time. Take care and talk while undergoing surgery. Help as much as possible Including encouraging every moment the patient needs or is nervous Or the body is not able to respond to the response of the surgery, such as anesthetics affecting the body, making it feel terrible Be in a dilemma But the medical team helped it to go through perfectly. This one is really impressive. How many times have I never been afraid of having a baby The average score is 3. For the nursery department, just 2 But the obstetrics and gynecology department is full of 5"
การมาหาหมอแล้วรู้สึกว่าได้รับบริการไม่ค่อยประทับใจ,3,Coming to the doctor and feeling that I received the service not impressed
วันที่ 28 ธันวาคม 2559 เวลา 19:20น. เกิดอุบัติเหตุโดนแมวที่บ้านกัดที่บริเวณข้อนิ้วกลางข้างขวา มาโรงพยาบาลด้วยตัวเอง ขับรถมาจอดหน้าโรงพยาบาลมีพนักงานรับรถ เราสามารถให้พนักงานเอารถไปจอดได้เลย ส่วนเราก็เดินเข้าห้อง ER มีประกันก็ยื่นบัตรประกัน ไม่ต้องสำรองจ่าย ไม่มีการสอบถามอะไรมากมาย ไม่ยุ่งยาก หมอมาดูแผลทำแผลได้เลย ที่ใช้บริการที่โรงบาลนี้บ่อย อยู่ใกล้บ้านหาเพียงหนึ่งกิโลครึ่ง รวมทั้งมีประวัติสุขภาพอยู่กับที่โรงบาลมานาน,5,"On December 28, 2016 at 19:20 hrs, an accident hit a cat in the house at the right middle finger area. Come to the hospital by myself Drove to the front of the hospital We can have the staff park the car straight away. As for us, we walk into the ER room with insurance, then submit insurance card No need to pay There are not many inquiries. No hassle. The doctor can look at the wound. Who use the service at this hospital often Only one and a half kilometers away from home Including having a health history with the hospital for a long time"
บริการดี สุภาพ แต่รอนาน,4,"Good service, polite but long wait"
ชอบที่แม่บ้าน และพนักงานให้บริการดีมาก พูดจาตอนรับเรา แนะนำเรา ให้เข้ามาติดแมท ถามว่ามาหาหมอป่วยเป็นไร ทุกส่วน แม้กระทั่งหมอ ก็บริการดี. คือ ประทับใจ มากและที่สำคัญสะดวก ห้องน้ำสะอาด,5,"Like that housewives And the staff provide very good service. Speaking at the reception, we advise us to come in to contact Matt. Asked how come to the doctor, how are you all, even the doctor is good service. The impression is very important and convenient, clean bathroom."
บริการด้วยใจ..เปรียบเสมือนอยู่ใกล้มิตรญาติ,5,Service with heart .. like being near friends and relatives.
บริกาดีหมอน่ารักด่วย,3,The doctor is cute too.
พยาบาลและแพทย์ ดูแลเป็นอย่างดีครับ,5,Nurses and doctors Take good care
ตรวจสุขภาพที่ร.พ.กรุงเทพ ซอยศูนย์วิจัย ประทับใจตั้งแต่ก้าวเเรกกับรอยยิ้มเจ้าหน้าที่ลงทะเบียนที่เต็มใจให้บริการ มีชื่อนามสกุลรัดให้ที่ข้อมือกันตรวจผิดคน พยาบาลให้บริการรวดเร็ว ถูกต้องแม่นยำ หมอก็รับฟังเราเเละตอบทุกคำถามอย่างกระจ่าง สถานที่สะอาดมากๆๆ ดีที่สุดในทุกบริการครับ,5,Check up at Bangkok Hospital Soi Soonvijai Impressed since the first step with a smile. Registration staff willing to serve. With the name and surname tied to the wrist to check for the wrong person The nurse provides fast service. Accurate The doctor listened to us and answered all questions clearly. The place is very clean. The best in every service.
ดีมาก การบริการดีเยี่ยม ลงจากรถจะมีบุรุษพยาบาลคอยดูแลเทคแคร์อย่างเป็นกันเองตั้งแต่ลงรถจนถึงกลับบ้านเลย แต่ค่าบริการสูงไปนิดนึงค่ะ,5,"Very good, excellent service Getting out of the car there will be a nurse man to take care of the friendly care from getting off the car to go home. But the service fee is a little too high"
"ไปหาหมอมาค่ะวันที่ 31 ธค. หมออายุรกรรม หลังจากการตรวจพบว่าเป็นไข้หวัด ค่ารักษาพยาบาล 5,264 บาทค่ะ แพงมากๆ อยากให้หน่วยงานมาควบคุมค่ารักษาพยาบาลโดยด่วนค่ะ",2,"Went to see a doctor on December 31, internal medicine doctor after found that the flu Medical costs 5,264 baht. Very expensive. I would like the department to control the medical fees immediately."
คนไข้เยอะ แต่ระบบจัดการดีมาก แผนกส่องกล้อง พยาบาล ช่วยเหลือดีมาก แม้คนไข้จะเยอะ หมอก็ให้เวลา แนะนำ,5,"A lot of patients but the management system is very good The endoscopy department is very helpful. Even though the patient is a lot, the doctor gives time to advise."
ไปพบคุณหมอสมัชเพราะประสบอุบัติเหตุเพราะหกล้ม หมอใส่ใจดูแลดีมาก ถามอาการและตรวจอย่างละเอียดวิจัยใส่ใจดีมาก,5,"Went to see Dr. Samjak due to an accident due to falls The doctor cares very well. Asked the symptoms and examined thoroughly, the research was very attentive."
คุณหมอใจดี น่ารักมาก พยาบาลก็ดูแลดี แต่มีข้อเสียคือเรื่องอาหาร ไม่ได้เรื่องเลย,4,"The doctor is very kind, very cute, the nurse takes good care. But there is a disadvantage with food I do not matter"
บริการดีและนำดีส่วนต่างๆในองค์กรโรงพยาาล,5,Good services and good services in hospitals
คุณหมอและพยาบาลน่ารักคะ. เป็นกันเอง. และยังแนะนำการดูแลรักษาแผล. ตลอดจนแนะนำการดำรงชีวิตในช่วงแผลยังไม่หายดีคะ,4,The doctors and nurses are cute. Friendly. And also recommend wound care As well as recommending living during the wound has not healed yet.
พนักงานบริการดีมาก,5,Very good service staff.
โรงพยาบาลสะอาด /การดูแลของแพทย์และเอาใจใส่เป็นอย่างดี เป็นกันเองอธิบายโรคที่เป็นอยู่ ทำให้เราเข้าใจและปฎิบัติตัวได้ถูกต้อง,5,"Clean hospital / Medical care and attentiveness Be friendly, explain the disease Makes us understand and act correctly"
เกิดที่รพ..นี้ จนตอนนี้ 30 กว่าปีคุณหมอหรือพยาบาลที่ยังอยู่ เขายังจำแม่เราได้ว่าไปคลอดที่รพ.นี้ ยังถามหาเราด้วย,5,"Born in this hospital until now, over 30 years, the doctor or nurse who is still living He still remembers that our mother had given birth at this hospital. Also asked us"
สะดวกใส่ใจทุกรายบะเอียดบริการเป็นเลิศ,5,"Convenient, attentive to every detail, excellent service"
"วันนี้ไปหาหมอที่รพ.นี้ เป็นรพ.ที่ดีมาก เพราะที่นี่ดีมากๆและคุณหมอและพนักงานทุกคนที่นี่เป็นมิตรมากๆๆ

ผมเป็นหวัดง่ายและอ้วนด้วยครับ คุณหมอสอนให้ผมขยันออกกะลังกายมากกว่านี้และคุมอาหารมากขึ้นนิดนึง 555

ประทับใจความจริงใจของคุณหมอที่นี่ครับ",5,"Today, go to the doctor at this hospital. Is a very good hospital Because this place is very good and all the doctors and staff here are very friendly.

I have a cold and easily fat. The doctor taught me to diligently exercise more and control food a little, hahaha.

Impressed with the sincerity of the doctor here."
เคยเข้าไปใช้บริการอยู่ครั้งสองครั้งค่ะ ดิฉันจำได้ว่าคุณหมอที่พบนั้นเป็นคุณหมออายุรกรรมทั่วไป เป็นมิตรดีค่ะ และมีขั้นตอนการรักษาที่เป็นแบบแผน รพ.ใหญ่มากๆๆ นึกว่าเป็นอีกเมืองนึงเลยค่ะ มี ร้านอาหารรองรับญาติของคนไข้ที่โอเคเลยค่ะ นับเป็น รพ.ที่ใช้ได้ค่ะ ปกติจะไป รพ.ไม่บ่อยและไปไม่กี่ที่ค่ะ รพ.กรุงเทพนับเป็นอีกที่ค่ะที่ดิฉันไว้วางใจในโรคไข้หวัด และโรคทั่วไปที่ไม่ร้ายแรงมาก แต่ไม่ทราบจริงๆค่ะว่าที่นี่เชี่ยวชาญด้านไหนค่ะ แต่โดยรวมดีค่ะ,3,Used to use the service twice. I remember that the doctor found was a general medicine doctor. Very friendly And have a treatment procedure which is a very big hospital. I think it's another city. There are restaurants that support the relatives of patients who are OK. It is considered a hospital that can be used. Went to a few places Bangkok Hospital is another place that I trust in the flu. And general diseases that are not very serious But really don't know what area of expertise here But overall good
