comment,score,en
ดิฉันต้องการติดต่อฝ่ายเบิกจ่ายตรง ซึ่งเบอร์ที่ได้มาเป็นการคลัง เมื่อโทรไปผู้หญิงรับแล้วก่อนที่จะต่อสายให้ พูดแทรกในโทรศัพท์ #น่าเบื่อว่ะ. พูดมาได้ยังไง คุณพูดกับใคร หรือบ่นเองดิฉันไม่รู้ แต่เป็นสิ่งที่ไม่ควรทำในอาชีพบริการนะคะ โทรมาหาดิฉันได้ค่ะ080-611-0369 ไม่ประทับตั้งแต่ครั้งแรก,1,"I want to contact the direct disbursement department. Which the number acquired is fiscal When calling, the woman answered before calling Talk in the phone #Boring How did you say that? Who did you speak to or complain? I don't know. But is something that should not be done in the service profession Call me. 080-611-0369 No imprint since first"
คุณแม่ผมหาหมอทานยาเป็นปี แค่ประคองอาการ เพียงแค่เปิดใจกับ อาหารเสริม นี่คือผลที่ได้รับ,5,My mother had been looking for a doctor to take medicine for a year. Just support the symptoms Just open your heart to the supplement. Here are the results.
คุณหมอและพยาบาลดูแลคนไข้ได้ดีมากๆ โดยเฉพาะแผนกสูตินรีเวช รู้สึกประทับใจเป็นอย่างมาก,5,The doctors and nurses looked after patients very well. Especially the gynecology department Very impressed
ชอบค่ะ ตึกใหม่เหมือนแผนกเด็ก รพ.เอกชนเลยค่ะ ค่ารักษาสูงกว่าปกติ พอรับมือไหว ดีตรงที่มาวันอาทิตย์ได้และได้พบ อาจารย์หมอด้วย รักษาลูกได้ตรงจุดไม่ต้องหาสามาเหตุนาน,5,"I like it. The new building is like a child department. Private hospital. The cost of treatment is higher than normal, enough to handle the waiver that came on Sunday and met Doctor too. Keeping the ball on the spot, no need to find reason for a long time."
หมอให้คำแนะนำดี ราคาสูงกว่าปกติเพราะคลินิคพรีเมี่ยม แต่ได้พบอาจารย์หมอ ลูกเราจะได้รักษาตรงจุด ชอบรพ.นี้มากค่ะ,5,The doctor gave good advice. Higher price than usual because of the premium clinic But met a doctor Our child will maintain the point. I like this hospital very much.
"หน่วยรับเอกสารเจาะเลือดวันนี้ ประมาณ 6.45น. ผมเห็นคุณป้าคนหนึ่งยื่นเอกสารให้เธอ เธอกับชูเอกสารที่อยู่ในมือให้คุณป้าดูแล้วทำท่าเอียงคอ(ความหมายของเธอคือฉันยังทำเอกสารคนอื่นยังไม่เสร็จ)ซึ่งจริงๆแล้วใช้คำพูดว่า""สักครู่น๊ะค๊ะ""ผมว่าจะดูดีกว่ามากเลยครับ อ้อเธอใส่แว่นนั่งคนที่สองจากซ้ายครับ แต่ก็อดชื่นชมเจ้าหน้าที่ผู้ชายที่คอยจัดคิวอยู่ที่แผนกผู้ป่วยนอกเวชศาสตร์ครอบครัวและหน้าห้องเจาะเลือด น่ารักทั้งสองคนครับ สุภาพ พูดจาไพเราะครับ ขอบคุณรามา ที่มอบสิ่งดีๆให้กับชาวบ้านครับ",4,"The blood collection unit today is about 6.45 am. I saw aunt handing her a document. She and she held the document in her hand and looked at her neck (pretending that I was not finished writing other documents), which actually used the words ""Wait a moment."" I think it will look good. Much more Oh, she wears glasses. The second person is sitting from the left. But I admire the male staff members queuing at the family medicine outpatient department and in front of the blood collection room Both of them are cute, polite, and polite. Thank you Rama for giving good things to the villagers."
ขอแมสปิดปากเะราะเฝ้าคนไข้วัณโรค พยาบาลถามว่าให้ใคร บอกญาติ พยาบาลบอกว่าเซเว่นมีขาย ... นี่หรือ รพ.รัฐ ที่ขอเงินบริจาคเพื่อคนจน.. นิสัยแบบนี้ไม่น่าจะเป็นพยาบาลเลยนะ..,1,Requesting a mass mouth shut to monitor tuberculosis patients Nurses asked who to tell relatives. Nurses said that Seven has sold ... This or the state hospital that asks for donations for the poor .. This habit should not be a nurse at all ..
ทั่งหมอทั่งพยาบาลบริการดีมากๆเหมือนไปโรงพยาบาลเอกชนเลยพยาบาลทุกคนเป็นกันเองยิ้มแย้มหากไม่เอ่ยชื่อโรงพยาบาลคงคิดว่าเป็นเอกชนแน่นอน ขอบคุณ ขอบคุณจริงๆ,5,"Anvil doctor, nurse, service is very good, like going to a private hospital, all nurses are friendly, smiling, if not mentioning the hospital name, would think that is definitely private. Thank you. Really."
แพทย์และพยาบาลที่นี่น่ารักทุกคนเลยค่ะ อาคาร 1 สูตินารีเวช ห้องคลอดชั้น 4 และห้องพักฟื้นชั้น 6 ขอบคุณมากๆค่ะ,4,"The doctors and nurses are all lovely. Building 1, Obstetrics and Gynecology, 4th floor and recovery room, 6th floor. Thank you very much."
ที่ให้ดาวเพราะชอบการรัษาของที่นี่มาก แต่พยาบาลที่นี่พูดกับคนไข้ไม่ดีเลย ใช้คำพูดสุภาพนะ แต่น้ำเสียงนี่แย่สุดๆ เข้าใจว่าคนไข้เยอะแต่ทำงานพยาบาลอ่ะ ก็ต้องมีจรรยาบรรณบ้างสิ นี่ทำอย่างกับจะกินคนไข้ (ตึกพระเทพพยาบาลที่อยู่ตรงเข้าแถวที่เจาะเลือดชั้น1 กับที่วัดความดันชั้น2อ่ะอารมณ์เสียสุดๆเลย) พยาบาลที่ดีๆก็มีเยอะนะ แต่คนที่ไม่ดีที่เป็นส่วนน้อยทำให้ที่รพ.ดูแย่ลงเลยในสายตาเรา,4,"Who gave stars because they liked the education here very much But the nurses here don't speak to the patients well. Use polite words. But the tone is terrible I understand that many patients but work in nursing. Must have some code of ethics This is done as if to eat a patient. (Phra Thep Hospital building, located directly in the line of blood collection, 1st floor And the second floor pressure gauge. Very upset) There are a lot of good nurses. But a few bad people make the hospital look worse in our eyes"
"หมอ,พยาบาลดีมากครับ,แต่การเงินเหมาสมแล้วที่ทำหน้าที่นี้ ชีวิตนี้จริงของคุณๆน่าจะมีความสุขความเจริญกันขอให้พวกคุณที่ทำการเงินเจริญๆยิ่งๆขึ้นๆไป",4,"The doctor, the nurse is very good, but the money is appropriate to do this job. This life of yours truly should be happy and prosperous. May you all make money, grow more and more."
พยาบาลแผนก หู คอ จมูก คนที่น่ากลมๆซีดๆตาโตหน่อย อยู่ห้องนัดผ่ากะข้างหน้าประตู พูดจาแย่มากๆ บริการก็แย่ เรานั่งรอคิวสังเกตดู พูดจากับคนไข้ที่รอแย่มากๆ คือเรา ไม่รุ้ว่าต้องไปจ่ายเงินตั้งไหน เราก่เอาใบไปวางไว้ใส่ตะกร้าตรงพยาบาล(คนนั้น )เรารอนาน เราเลยถาม ขอโทษนะค่ะ พอดีเอาใบจ่ายเงินไว้ค่ะ ไม่ทราบว่าจ่ายตรงไหนค่ะ พยาบาล ตอบกลับมาว่า เอามาวางไว้ทำไมตรงนี้ ตรงนี้ไม่ใช่ที่วาง ที่จ่ายตังอยู่ข้างนอก เราก็งงสิ ถามดีๆ ตอบกวน....มาก บริการแย่ พูดจาก่ห่วยแตก ทุกอย่างดีหมด ยกเลิก นางคนนี้,3,"Nurse, Ear, Nose, Throat Department. People who are faint, pale, big eyes. Is in the meeting room, shifts in front of the door, speaks very badly, service is poor, we wait for the queue to observe Speaking to the patients who waited so badly, we didn't know where to pay. We put the leaves and put them in the basket at the nurse (that person). We waited a long time, so I asked to apologize. Just took the payment slip. Do not know where to pay? The nurse replied why put it here. This is not the place. Paid for being outside, I was confused. Good question, answer, annoy .... Very poor service, bad talk. Everything is fine. Cancel this girl."
แต่มีติดใจนิดหนึ่งแม่ค้าโรงอาหารทำไมดุจัง เราจะซื้อข้าวแดกนะไม่ได้ขอ ดุจังๆๆๆๆๆ,4,But with a little bit of love for the cafeteria We will not buy rice. Can be very fierce.
ตรวจสุขภาพไปต่างประเทศเอธิโอเปียไม่ค่ะแล้วกีวันรู้ผลราคาเท่าไร,3,Does a foreign health examination go to Ethiopia? How much does Guy Wan know about the result?
วันนี้มาหาหมอ พบหมอ2คนค่ะ แต่โซนbวันนี้พยาบาลที่นั่งเคาน์เตอร์ข้างหน้าคือเราเอาแฟ้มไปวาง แค่ถามใบสั่งยาเพราะหาไม่เจอพอเข้าไปถาม พยาบาลก็หยิบให้ เพราะหมอแนบมาด้านหลัง ยื่นใบสังยาให้เรา แล้วเหวี่ยงแฟ้มใส่ตระกร้า คืออะไร ไม่มีมารยาทเลย บริการแย่มากขอบอกเลย คือคิดถ้าเปนลุงป้าแก่ๆ ถ้าอีนี่เหวี่ยงแฟ้มคนไข้ใส่ตระกร้าแบบนี้ คือมึงไม่น่ามาเปนพยาบาลเลยจริงๆ (คนที่นั่งหน้าเคาเตอร์ตัวอ้วนๆผิวคลำ ปากจัดหน่อย),2,"Today, come to see a doctor, see 2 doctors. But Zone b, today, the nurse sitting in front of the counter is we took the file Just ask for a prescription because you can't find it enough. The nurse gave him Because the doctor attached to the back Give us the order form And swinging the file into the basket is nothing, no manners The service is terrible. Let me tell you. Meaning if he is an old aunts If Eun threw the patient file into the basket like this Meaning you shouldn't be a nurse at all (The person sitting in front of the counter is fat, the skin feels a little tongue)"
เหลืออีกสองวันจะออกจาก รพ รามาแล้ว ประทับใจมากๆตั้งแต่วันแรกที่แอดมิดเข้ามา ตั้งแต่14ธค58 ผมอยุ่แผนกตา สามัญชายคือพยาบาลทุกคนพูดดีมากๆ เป็นกันเอง ไม่ทำให้คนไข้เครียด คุณหมอก็ขึ้นตรวจทุกเช้า ซักประวัติจนละเอียด แล้วรักษาได้ดีมากๆ ขอบคุณคุณหมอและพี่ๆพยาบาลทุกคนที่ทำให้ผมกลับมามองเห็นได้อีกครั้งนึง ขอบคุณสำหรับทุกสิ่งทุกอย่างคับ 16วัน รพ.รามา เป็นอะไรที่ยากจะลืมจิงๆ #ประทับใจมาก,5,"Two days left to depart Brahma, and very impressed since the first day the Admiral came in. From 14 Dec 2015, I am in the male eye department, all nurses are very good, friendly, not causing stress to patients. The doctor goes up every morning to check. Thoroughly detailed history And treated very well Thank you to all the doctors and nurses that made me look back again. Thank you for everything. 16 days, Rama Hospital is something that is hard to forget. # Very impressed."
ดีครับ ดีมากๆ ดีสุดดดดดดด,5,Good. Very good. Very good.
เป่นร.พรักษาตัวอยู่ปัจจุบันนี้ให้บริการดีเหมื่อนกันนะ,5,"As a medical center, currently offering good services."
เป็นโรงพยาบาลที่ทันสมัย มากขอบคุณอาจารย์หมอ ธาริน ธรรมหงสา ที่ผ่าตัดนิ่วใหถุงน้ำดีสำเร็จลุล่วงไปด้วยดี ขอบคุณพยาบาลและเจ้าหน้าที่ในตึกอุบัติเหตุให้การดูแลเอาใจใส่คนไข้เป็นอย่างดี,5,Is a modern hospital Very thankful to Dr. Tharin Thamhongsa for having gallbladder surgery done well. Thank you to the nurse and the staff in the accident building for taking good care of the patients.
ผมได้พักรักษาตัวโรคตาประมาณเดือนเศษเมื่อหลายปีมาแล้วได้รับการผ่าตัดดวงตา5 ครั้งได้รับการเอาใจใส่จากคณะแพทย์และคณะพยาบาลเป็นอย่างดี ขอขอบคุณจากใจครับ,5,I had been resting for an eye disease for a few years ago and underwent eye surgery. 5 Times received great attention from the medical faculty and nurses Thank you from the heart.
ปรับปรุงเรื่องการพูดจาด้วยนะ. แย่มากก พยาบาลหญิง. พูดจาหมาไม่แดก.,1,"Improve your speech. Terrible, female nurses. Dog talk, no iron."
บริการดีมาก มาจากต่างจังหวัดรู้สึกหายเหนื่อย,5,"Very good service, coming from other provinces, feeling tired."
หน่วยงานอื่นก็ดีนะครับเพราะต้องติดต่อหลายส่วนแต่ที่ต้องจอแนะนะคือหน่วยงานที่ตรวจเต้านม รับการรักษาคลีนิกนอกเวลามาวางบัตรสิบโมงเจ้าหน้าที่บอกมาได้15.00น. รีบมาตั้งแต่บ่ายสองมาถึงเจ้าหน้าที่บอกรอเรียกบ่ายสามเลยไปหาไรกินก่อนบ่ายสาม15นาทีก็มานั่งคอยเรียกตามที่เจ้าหน้าที่บอกเห็นว่ายังไม่ถึงเวลาเลยนั่งคอยจนสามครึ่ง็ยังไม่เรียกทนไม่ไหวเดินไปถามเจ้าหน้าที่บอกเรียกแล้วเอกสารอยู่ตรงหน้าบ่ายสามทำไมไม่เรียกซ้ำคนที่ยึดถือเวลาก็มีนะครับ,3,"Other agencies are good because they have to contact many parts, but the screen that needs to be suggested is the breast examination department. After receiving the clinic for treatment, it is time to leave the card at ten o'clock. The officer said that it is 3:00 pm. Hurry up since 2 o'clock in the afternoon, the officer tells us to wait for the call at 3 o'clock, so we go to find something to eat. Before 15 o'clock in the afternoon, 15 minutes, then come to sit and call as the officer said that it is not yet time to wait until three o'clock. Can't walk, went to ask the officer to call, then the document is in front of three o'clock. Why not call again. Those who hold the time also have."
ฉันชอบโรงพยาบาลแต่ไม่ชอบการให้บริการในการเรียกตรวจเพราะไม่เป็นไปตามคิวที่ระบุในใบนัด,5,I like the hospital but do not like the service for the examination because it does not meet the queue specified in the appointment sheet.
รักษาที่นี่มานับ 30 กว่าปี คนเยอะมาก ทบุคลากรทุกส่วนเหนื่อยน่าดู,4,Maintained here for over 30 years. There are a lot of people. Every staff member is tired.
จำต้องทนเพื่อผลของการรักษาไม่รุ้อีกนานเท่ารั่ยที่ต้องยุ่กับ ร.พ. รามาธิบดี,3,Have to endure for the result of treatment not as long as the patients have to deal with Ramathibodi Hospital
รักษาเรืองสมองใหม่คับ. หลานผมเลือดครั่งนิดหน่อย/,5,Keeping a new brain bearing. My grandchildren are a little bit of blood.
บริการดี รวดเร็ว ไม่เสียเวลารอนาน,5,"Good service, fast, not waste of time to wait."
นัดบ่ายโมงบ่าย2ยังไม่ได้เข้าเลย แผนกทันตกรรมตึกเก่า,1,"Afternoon appointment at 2 pm has not entered yet. Department of Dental Building, Old Building"
วันนี้มารามาเห็นการรักษาความปลอดภัยสุดยอดมาก,5,"Today, Marama sees the ultimate security."
ฝากชีวิตไว้ที่นี่ค่ะ,5,Leave your life here
ฉันรักที่นี่ กราบขอบพระคุณคณะแพทย์และพยาบาลทุกท่านที่ได้ช่วยเหลือและดูแลชีวิตคนในครอบครัวดิฉันเป็นอย่างดี แต่มาเสียความรุ้สึกกับแพทย์หญิงปารวี พูดกับคนไข้และพยาบาลแย่มากๆ เสียดายที่มีไอคิวสูง แต่อีคิวต่ำมากๆ,4,I love this place. Thank you to all the doctors and nurses for helping and taking care of the life of my family. But came to lose feelings with Dr. Parawi Speaking to patients and nurses is very bad. Too bad the high IQ. But the IQ is very low
มาตรวจที่แผนกเวชศาสตร์ครอบครัววันที่ 25 ธันวาคม 2558 ให้บริการและแนะนำผู้ป่วยดีมาก มีตรวจตอนเที่ยงด้วย,5,"Come to check out the Family Medicine Department on December 25, 2015. The service and advice for patients are very good. Have a check at noon as well"
โรงพยาบาลรัฐบาลที่ดีที่สุดในประเทศไทย ยืนยันโดย Ward จิตเวช ครับ,5,The best government hospitals in Thailand confirmed by the psychiatric ward.
ฝากหน่อยคะสำหรับใครที่ต้องการอุปกรณ์ทางการแพทย์ทางเรามีขายราคาถูกมีบริการส่งถึงบ้าน ของแท้มีประกันไม่ดีมีเปลี่ยนให้จากบริษัท ทักได้คะหรือ ID: pinpmm27,5,"For those who need medical equipment, we have a cheap sale with home delivery service. Original authentic, not good insurance, can be changed from the company to say hello or ID: pinpmm27"
ดีครับรพ.ต่างจังหวัดแย่มากๆลูกสาวป่วยแต่อายุ9ขวบตอนนี้22แล้วไปกลับทุกๆ3เดือน,5,"Good. The hospital is terrible. My daughter is sick, but I'm 9 years old. Now, 22 and then going back every 3 months."
พยาบาลและหมอทุกคนเอาใจใส่ดีมาก สถานที่สะอาด สะดวก เรียบร้อย,5,"All nurses and doctors are very attentive. The place is clean, convenient and tidy."
คิวช้า หมอนัด 15.30 แต่ได้ตรวจ 16.30 ทั้งๆที่ไปรอตั้งแต่ 14.00,3,"The doctor's late queue was at 15.30, but had a check in 16.30, despite having been waiting since 14.00."
ปกติแล้วเป็นคนที่กลัวการผ่าตัดมากๆ คิดไปต่างๆนานา แต่เมื่อถึงเวลาที่เราต้องเข้าห้องผ่าเจ้าหน้าที่มารับมาพูดคุยพาไปห้องผ่าตัด พูดคุยถึงการรักษาถามคนไข้กลัวไหม ไม่ต้องกลัวนะคะ พูดให้กำลังใจ จับมืออยู่ข้างกาย รอบให้รับรู้ตลอดเวลาจองการผ่าตัด ถึงขั้นตอนไหนๆ แล้ว ประทับใจการบริการโรงพยาบาลของรัฐค่ะ,5,"Usually people are very scared of surgery. Think of various things But when it was time for us to go into the surgery room, the staff came to come and talk to take to the operating room. Talk about treatment, ask patients, are you scared? Don't be scared Encouragement Holding hands by the body Round to be aware all the time, book surgery At any stage, I was impressed with the government hospital services."
ฝากครรภ์ที่ รพ.รามาฯ   แพทย์และพยาบาล พูดเพราะ และใจดีมากค่ะ,5,"Antenatal clinic at Rama Hospital, doctors and nurses say because and very kind."
พาย่าไปรักษาที่ ER รพ.รามาธบดีค่ะ แพทย์จะฉีดสี แต่คนไข้ 80 แล้ว เราเลยไม่อยากให้ทำ แต่คนไข้ยังคงต้องรับการรักษาโดยให้ยาฆ่าเชื้ออยู่ นักศึกษาแพทย์พูดว่าในเมื่อคนไข้ไม่รักษาเราก็ไม่จำเป็นต้องรักษา,1,"Take her to the ER at Ramathibodi hospital. The doctor will inject the color, but the patient is 80, so we don't want to do it. But patients still have to be treated with disinfectant Medical students say that when patients don't heal, we don't need to treat them."
บริการดี,4,Good service
มีการจัดการระบบในการรักษาคนไข้ดี  รอไม่ค่อยนานเหมือนสมัยก่อนแล้ว หมอก็เก่งคะ,5,There is a good management system for treating patients. Waiting for a long time like before in the past and the doctor is good.
เมื่อหลายปีก่อนเคยพา อาม่า ไปทำการรักษาดวงตา ที่แผนกตา ของโรงพยาบาลรามาธิบดี การบริการของแพทย์และพยาบาล ก็ถือว่าปานกลาง ไม่ได้ดีหรือไม่ดีอย่างไร แต่บริการของพนักงานการเงินที่แผนกตา มารยาททรามมากถึงมากที่สุด เหตุคือ.....ช่วงนั้นใกล้เที่ยง และเจ้าหน้าที่จะทำการปิดช่อง ซึ่งเราก็ไม่ได้ว่าอะไร รอช่วงบ่ายได้ ไม่รีบร้อน แต่เราได้ถามเจ้าหน้าที่คนนั้นก่อนแล้ว ว่ารอคิวได้มั้ย หรือต้องรอช่วงบ่าย จะได้พาอาม่าไปทานข้าวก่อน เจ้าหน้าที่ก็แจ้งว่า กดคิวเลย เราก็กด แล้วก็ยื่นเอกสารใบยา แล้วเค้าก็ให้มานั่งรอ เราก็รอตั้งนาน จนเจ้าหน้าที่เค้าปิดช่อง เราเลยลุกไปถามว่า อ้าว เมื่อไรจะเรียกคิวคะ เพราะไม่มีคิวอะไรเลย มีเรานั่งรอกับอาม่าอยู่ 2 คน เค้าก็ทำหน้าไม่รู้เรื่อง บอกว่า ไม่มีคิวนะ คุณยังไม่ได้กดคิว เราก็ยื่นบัตรกดคิวให้ดู แล้วบอกว่า ยื่นเอกสารใบยาให้คุณแล้วด้วย ชื่อคนไข้....................เค้าก็หาๆ แบบคุ้ยๆ เขี่ยๆ เลยอะ หาอยู่ยังงั้น จนไปจบที่ ถังขยะค่ะ เน้นย้ำว่า ถังขยะ แบบยับๆ ด้วยนะ เรานี่ หัวร้อนเลยค่ะ การบริการแย่มาก นับแต่นั้น ไม่เคยคิดเหยียบโรงพยาบาลนี้อีกเลย ต่อให้ชื่อเสียงของหมอดียังไงก็เถอะ การบริการของเจ้าหน้าที่แย่มาก มารยาททรามได้อีก,1,"Many years ago I took Ama to do eye treatment at the Eye Department of Ramathibodi Hospital. The services of doctors and nurses Considered moderate How is it good or bad? But the services of the financial staff at the eye department Manners are very depraved. The reason is ..... At that time near noon And the staff will close the box Which we didn't say anything Waiting in the afternoon, not in a hurry, but we have already asked that staff first. Can you wait for the queue? Or have to wait in the afternoon Would have to take Ama to eat first The staff informed us that the queue was pressed. We then pressed and submitted the drug documentation. Then he asked to sit and wait We have waited for a long time Until the staff closed the box So we got up and asked when it was time to call queue. Because there's no queue at all There are 2 people waiting to wait with Ama. They don't know what to say. There's no queue. You haven't pressed the queue. We then hand over the card, press the queue to see and say that it has already submitted the documents to you. The name of the patient .................... He looks like a rake, rubbing it all. So until the end of the trash, emphasizing that the trash like It's too hot. I'm hot. Service was terrible ever since. Never thought to step on this hospital again. Regardless of how good the reputation of the doctor is The service of the staff is terrible. Courtesy"
ไม่รอนาน คุณหมอ พยาบาลใส่ใจ ผู้ป่วย,5,"Don't wait. Doctor, nurse, pay attention to patients."
หมอทุกท่านรักษาดีมาก มีความเป็นกันเอง เวลาไปรักษาทีไรไม่เครียดเลย,5,"All doctors treated very well. Friendly When treating, however, it's not stressful at all."
วันนั้นป้าของฉันโรคไม่สบายหนักมาก เรียกรถพยาบาลมารับที่บ้าน พอมาถึงคุณหทอพยาบาลก็ช่วยกันดูแลเป็นอย่างดี หมอบอกอาการหนักมากร่างกาย 50 50 เพราะป้าของฉันมีโรคประจำตัวเยอะ ต้องใส่เครื่องช่วยหายใจ จนหมอต้องพูดว่าคนไข้อาจไม่รอด แต่ก็ทำให้รู้ว่า ถึงเปอร์เซ็นการรอดคนไข้จะน้อย แต่คุณหมอและพยาบาลก็ดูแลป้าของฉันเป็นอย่างดี อาการป้าของฉันดีขึ้นเรื่อยๆ จนตอนนี้กลับบ้านได้แล้ว,5,"That day, my aunt suffered a very severe illness. Call an ambulance to pick up the house. Upon arriving, Mr. Natha, the nurse, helped each other well. The doctor said that the condition is very serious. Body 50 50 because my aunt has a lot of chronic illnesses. Must wear respirator Until the doctor has to say that the patient may not survive But it made him realize that Even if the percentage of patient survival is small But the doctor and nurse take good care of my aunt My aunt's condition keeps getting better. Until now, can go home."
บริการช้า คนเยอะ หมอน้อย,4,"Slow service, lots of people, little doctor"
เข้าไปใช้บริการคลินิกพรีเมียม ศูนย์การแพทย์สมเด็จพระเทพรัตน์ฯ บริการดี เจ้าหน้าที่ยิ้มแย้ม ทุกอย่างสะดวกรวดเร็ว คิวน้อย จะมีนานก็ตอนรอพบแพทย์ รอสองชั่วโมงเพื่อพบแพทย์สามนาที การจ่ายเงินสะดวกรวดเร็ว ผลตรวจออกรวดเร็วดี ที่จอดรถน้อย สถานที่สวยงามมีทั้งธนาคาร 7-11 ศูนย์อาหารที่ราคาไม่แพงเลยแทบไม่เคยมีโต๊ะว่างไม่ว่าเวลาไหน มีร้านภูฟ้า สตาร์บัค ฯลฯ ช่วยให้การรอไม่น่าเบื่อเกินไป คุณหมอตรวจด้วยความใส่ใจอธิบายชัดเจน ค่าบริการแพงไปนิดแต่โดยรวมๆถือว่าพอรับได้,4,"Access the premium clinic. Somdet Phra Thepparat Medical Center. Good service, smiling staff. Everything is convenient and fast. The queue is small. There will be a long time when waiting to see a doctor. Wait two hours to see a doctor for three minutes. Payment is fast and convenient. The result is quick check out, less parking, beautiful location with banks, 7-11, food court that is inexpensive, almost never has a table, no matter what time there is Phu Fah, Starbucks, etc., helping to wait. Too boring The doctor examined with care, explained clearly. Service fees are a little expensive but overall it is acceptable."
เป็นสถานพยาบาลของรัฐที่ยกระดับการให้บริการที่ทันสมัย และดี appicationในการตรวจสอบนัดกับทางโรงพยาบาลเป็นอะไรที่ดีมาก,5,It is a public hospital that offers a modern and good service. Appication for checking the appointment with the hospital is very good.
สะอาด แพทย์และพยาบาลทุกคน เป็นกันเอง บริการดีเยี่ยม เครื่องมือทันสมัย,5,"Clean, all doctors and nurses are friendly, service is great. Modern tools"
พยาบาลดูเเลเอาใจใส่คนไข้ ทั้งที่เป็นโรงพยาบาลรัฐบาล,5,The nurses look after the patients. Despite being a government hospital
ด้วยขื่อเสียงที่มีมายาวนาน และมีคนใกล้ชิดเข้ารับการรักษา และดิฉันก็เป็นหนึ่งในผู้บริจาคให้มูลนิธิรามาธิบดีมาอย่างยาวนาน แต่พอคุณพ่อเข้ารับการรักษาในห้องอุบัติเหตุและฉุกเฉิน ไม่ได้รับการดูแลอย่างที่ควร ผนวกกับไม่มีห้อง เจ้าหน้าที่ โดยเฉพาะพยาบาลและเจ้ากน้าที่พูดจาไม่ดีเลย สุดท้ายต้องย้ายโรงพยาบาลค่ะ,2,"With a long sound beam And with close people admitted And I have been one of the donors for the Ramathibodi Foundation for a long time But when Father was admitted to the accident and emergency room Not receiving proper care Combined with no staff rooms, especially nurses and staff members who speak badly at all Finally, have to move to the hospital."
โรงพยาบาลรามาธิบดี.เป็นโรงพยาบาบที่ดีมีบุคลากรคุณภาพมากมาย. เครื่องมือก็ครบครันและทันสมัย สร้างความอุ่นใจเเละมั่นใจให้แก่ผู้ใช้บริการเป็นอย่างมาก,5,Ramathibodi Hospital. It is a good hospital with many quality personnel. The tools are comprehensive and modern. Create peace of mind and confidence for users as well.
เจ้าหน้าที่ดูแลผู้ป่วยดี คนแก่หาที่นั่งให้พัก พยาบาลส่วนใหญ่พูดจาไพเราะน่าฟัง คุณหมอให้ความเป็นกันเองกับคนไข้ ไม่ถือตัวน่ารักค่ะ,5,Patient care staff Old people find seats to rest Most nurses spoke eloquently. The doctor provided friendliness to the patient. Not holding a cute character
ดูแลคุณพ่อดีมาก คุณพ่อเป็นมะเร็ง admit มา 2 เดือน ตอนนี้คุณพ่อพร้อมจะกลับบ้านได้แล้ว จากต้องอยู่ห้อง icu พยาบาลดูแลเอาใจใส่ดี ลืมไปเลยว่าเป็นโรงพยาบาลรัฐบาล บริการเช่นเอกชน,5,"Look after Father very well. Father has been admit cancer for 2 months. Now he is ready to go home. From having to stay at the ICU room, nurses taking good care Forget about being a government hospital. Services such as private"
"เป็น รพ.รัฐ ที่ได้พบแพทย์ ระดับอาจารย์ทุกครั้ง, ระบบการนัดหมอทำได้สะดวก ทางโทรศัพท์ หรือการปรึกษาปัญหาสุขภาพทางสายด่วนให้คำแนะนำอย่างดี, โทรมาปรึกษาแผนกที่รักษาพยาบาลให้คุยกับอาจารย์หมอได้เลย, ทุกครั้งที่มีการเจ็บป่วยมาที่แผนกฉุกเฉิน มีการรับคนไข้อย่างรวดเร็ว ห้องฉุกเฉินสะอาด หมอมีหลายคน วินิจฉัยโรคโดยทีมของหมอ",5,"Is a state hospital that has seen doctors Every time a professor, the doctor appointment system can be conveniently done by telephone or health consultation through a hotline to give good advice, call the medical department to talk to the doctor, every time there is illness come to Emergency department Patient accepting quickly Emergency rooms are clean. Many doctors are diagnosed by a team of doctors."
ประทับใจค่ะ เป็นรพรัฐ ที่มีการบริการเอาใจใส่ดีมากกว่าที่อื่นๆ พยาบาลใจดีมากๆค่ะ ถึงแม้จะมีนักศึกษาแพทย์ที่มาฝึกเยอะ แอบมีคุยเล่นกันเป็นกลุ่มบ้าง แต่ในเวลาตรวจก็ซักประวัติค่อนข้างระเอียดดีค่ะ สถานพยาบาลสะอาดทันสมัย มีร้านอาหารต่างๆภายในรพ อยู่ใจกลางเมืองด้วย ครบครันดีค่ะ,5,"Impressed. The government has a more attentive service than other places. The nurse was very kind. Although there are many medical students who practice Secretly having some conversations as a group But at the time of examining, the history was quite good Clean, modern medical facility There are various restaurants within the hospital. In the center of the city with all good."
เจ้าหน้าที่ให้บริการด้วยยิ้มแย้มและเป็นกันเอง ให้ข้อมูลที่ละเอียดและเข้าใจง่าย,5,The service staff is smiling and friendly. Provide detailed and easy to understand information
หมอพยาบาลดูแลดีมากๆๆๆสะอาดคน,5,The doctors and nurses were very attentive and clean.
การบริการดี รพ สะอาดหมอสอบถามตลอดคอยดุแลตลอดคอยถามอาการหมอพยาบาลเป้นมิตรกับคนไข้มากครับ,5,"The service is very clean, the doctor asks all the time, always looks forward to asking about the symptoms, the doctor and the nurse are very friendly to the patients."
บริการดีมาก,5,Very good service
